"","entrezgene","ensembl_gene_id","mgi_id"
"10897",320214,"ENSMUSG00000022805","MGI:2443598"
"10899",258734,"ENSMUSG00000058014","MGI:3030336"
"10900",54678,"ENSMUSG00000030486","MGI:1891198"
"10901",54194,"ENSMUSG00000002625","MGI:1860606"
"10902",259143,"ENSMUSG00000060759","MGI:3030337"
"10903",217737,"ENSMUSG00000021037","MGI:2387603"
"10904",234549,"ENSMUSG00000031657","MGI:2444491"
"10905",503550,"ENSMUSG00000067610","MGI:3530275"
"10906",13829,"ENSMUSG00000022099","MGI:99670"
"10907",14723,"ENSMUSG00000050675","MGI:1333744"
"10908",69656,"ENSMUSG00000031379","MGI:1916906"
"10909",258163,"ENSMUSG00000060105","MGI:3030338"
"10910",319582,"ENSMUSG00000039620","MGI:2442328"
"10911",258215,"ENSMUSG00000058244","MGI:3030340"
"10912",19367,"ENSMUSG00000024824","MGI:1328356"
"10913",22755,"ENSMUSG00000055305","MGI:107611"
"10914",17524,"ENSMUSG00000031402","MGI:105941"
"10915",17075,"ENSMUSG00000045394","MGI:106653"
"10916",69774,"ENSMUSG00000024677","MGI:1917024"
"10917",258738,"ENSMUSG00000061000","MGI:3030341"
"10918",77040,"ENSMUSG00000026289","MGI:1924290"
"10919",258769,"ENSMUSG00000063764","MGI:3030342"
"10920",241073,"ENSMUSG00000069085","MGI:2685061"
"10921",16510,"ENSMUSG00000058248","MGI:1341721"
"10922",27389,"ENSMUSG00000021768","MGI:1351599"
"10923",258369,"ENSMUSG00000049280","MGI:3030343"
"10924",60525,"ENSMUSG00000027605","MGI:1890410"
"10925",56708,"ENSMUSG00000040663","MGI:1930088"
"10926",258308,"ENSMUSG00000096209","MGI:3030344"
"10927",12856,"ENSMUSG00000046516","MGI:1333806"
"10928",69663,"ENSMUSG00000029504","MGI:1916913"
"10929",67863,"ENSMUSG00000014606","MGI:1915113"
"10930",258719,"ENSMUSG00000056946","MGI:3030346"
"10931",11502,"ENSMUSG00000031555","MGI:105376"
"10932",66607,"ENSMUSG00000024678","MGI:1913857"
"10933",258718,"ENSMUSG00000051200","MGI:3030347"
"10934",258721,"ENSMUSG00000066241","MGI:3030348"
"10935",22719,"ENSMUSG00000050605","MGI:99663"
"10936",14205,"ENSMUSG00000031380","MGI:108037"
"10937",13661,"ENSMUSG00000012350","MGI:1270840"
"10938",258720,"ENSMUSG00000062434","MGI:3030350"
"10940",29857,"ENSMUSG00000022610","MGI:1353438"
"10941",258136,"ENSMUSG00000066240","MGI:3030351"
"10942",66500,"ENSMUSG00000054414","MGI:1913750"
"10943",16792,"ENSMUSG00000028581","MGI:108046"
"10944",103140,"ENSMUSG00000001665","MGI:2143526"
"10945",258303,"ENSMUSG00000046431","MGI:3030352"
"10946",19200,"ENSMUSG00000032322","MGI:1321396"
"10947",14786,"ENSMUSG00000019312","MGI:102683"
"10948",20773,"ENSMUSG00000021036","MGI:108074"
"10949",69852,"ENSMUSG00000006642","MGI:1934960"
"10950",68774,"ENSMUSG00000024679","MGI:1916024"
"10951",277935,"ENSMUSG00000066239","MGI:3030353"
"10952",74159,"ENSMUSG00000026781","MGI:1921409"
"10953",231760,"ENSMUSG00000029420","MGI:2443235"
"10954",229512,"ENSMUSG00000001415","MGI:2447364"
"10955",17685,"ENSMUSG00000024151","MGI:101816"
"10956",64138,"ENSMUSG00000016256","MGI:1891190"
"10957",19094,"ENSMUSG00000053137","MGI:1338024"
"10958",244202,"ENSMUSG00000049709","MGI:2444084"
"10959",64082,"ENSMUSG00000022803","MGI:1930150"
"10960",320407,"ENSMUSG00000043932","MGI:2443965"
"10961",194237,"ENSMUSG00000048899","MGI:3040686"
"10962",81907,"ENSMUSG00000042757","MGI:1932411"
"10963",65971,"ENSMUSG00000020096","MGI:1923820"
"10964",68695,"ENSMUSG00000030532","MGI:1915945"
"10965",18488,"ENSMUSG00000030075","MGI:99534"
"10966",19205,"ENSMUSG00000006498","MGI:97791"
"10967",66085,"ENSMUSG00000031029","MGI:1913335"
"10968",18700,"ENSMUSG00000031381","MGI:99461"
"10969",545486,"ENSMUSG00000016255","MGI:107814"
"10970",228357,"ENSMUSG00000027253","MGI:2442252"
"10971",85031,"ENSMUSG00000002847","MGI:1934677"
"10972",226861,"ENSMUSG00000037375","MGI:2444681"
"10973",70510,"ENSMUSG00000040746","MGI:1917760"
"10974",69742,"ENSMUSG00000031556","MGI:1916992"
"10975",15893,"ENSMUSG00000062995","MGI:96391"
"10976",77805,"ENSMUSG00000024293","MGI:1925055"
"10977",22404,"ENSMUSG00000024050","MGI:1332638"
"10978",140481,"ENSMUSG00000038886","MGI:2150656"
"10979",654812,"ENSMUSG00000028989","MGI:3605801"
"10980",11544,"ENSMUSG00000002844","MGI:1098234"
"10981",30947,"ENSMUSG00000031949","MGI:1353631"
"10982",83491,"ENSMUSG00000041805","MGI:1890541"
"10983",76668,"ENSMUSG00000025963","MGI:1923918"
"10984",66761,"ENSMUSG00000021415","MGI:1914011"
"10985",12519,"ENSMUSG00000075122","MGI:101775"
"10986",58193,"ENSMUSG00000027963","MGI:1889574"
"10987",330723,"ENSMUSG00000037406","MGI:3036260"
"10988",97541,"ENSMUSG00000032604","MGI:1915851"
"10989",14000,"ENSMUSG00000022191","MGI:1261425"
"10990",22141,"ENSMUSG00000031028","MGI:2651573"
"10991",16588,"ENSMUSG00000037262","MGI:96676"
"10992",68854,"ENSMUSG00000031382","MGI:1916104"
"10993",20190,"ENSMUSG00000030592","MGI:99659"
"10994",76916,"ENSMUSG00000002846","MGI:1922139"
"10995",14069,"ENSMUSG00000031196","MGI:88383"
"10996",214791,"ENSMUSG00000016262","MGI:2443496"
"10997",213084,"ENSMUSG00000020389","MGI:2388268"
"10998",329659,"ENSMUSG00000048581","MGI:3607716"
"10999",210741,"ENSMUSG00000050138","MGI:2684043"
"11000",330064,"ENSMUSG00000006641","MGI:2660847"
"11001",15061,"ENSMUSG00000039146","MGI:95975"
"11002",242736,"ENSMUSG00000046862","MGI:2140473"
"11003",20193,"ENSMUSG00000044080","MGI:1338917"
"11004",13852,"ENSMUSG00000029428","MGI:108059"
"11005",18643,"ENSMUSG00000018293","MGI:97549"
"11006",329324,"ENSMUSG00000016200","MGI:2444490"
"11007",445007,"ENSMUSG00000020739","MGI:3046173"
"11008",14126,"ENSMUSG00000024680","MGI:95495"
"11009",654309,"ENSMUSG00000021041","MGI:1919868"
"11010",69299,"ENSMUSG00000031384","MGI:1916549"
"11011",19220,"ENSMUSG00000028036","MGI:97796"
"11012",17688,"ENSMUSG00000005370","MGI:1343961"
"11013",74025,"ENSMUSG00000032558","MGI:1921275"
"11014",72179,"ENSMUSG00000032507","MGI:1919429"
"11015",224143,"ENSMUSG00000034064","MGI:2444232"
"11016",433752,"ENSMUSG00000087385","MGI:3035485"
"11017",50768,"ENSMUSG00000031523","MGI:1354949"
"11018",22756,"ENSMUSG00000074282","MGI:107610"
"11019",380773,"ENSMUSG00000021040","MGI:1916394"
"11020",69123,"ENSMUSG00000021416","MGI:1916373"
"11021",11416,"ENSMUSG00000027822","MGI:1332247"
"11022",170813,"ENSMUSG00000024681","MGI:2158468"
"11023",215193,"ENSMUSG00000016181","MGI:2138080"
"11024",71617,"ENSMUSG00000039901","MGI:1918867"
"11025",69745,"ENSMUSG00000024854","MGI:1916995"
"11026",110350,"ENSMUSG00000047193","MGI:107736"
"11027",105445,"ENSMUSG00000025558","MGI:106321"
"11028",75288,"ENSMUSG00000021852","MGI:1922538"
"11029",18590,"ENSMUSG00000025856","MGI:97527"
"11030",67630,"ENSMUSG00000021770","MGI:1914880"
"11031",225922,"ENSMUSG00000055895","MGI:2684945"
"11032",12661,"ENSMUSG00000030077","MGI:1098266"
"11033",54139,"ENSMUSG00000026638","MGI:1859211"
"11034",66354,"ENSMUSG00000021039","MGI:1913604"
"11035",245857,"ENSMUSG00000034616","MGI:2683546"
"11036",76942,"ENSMUSG00000030484","MGI:1924192"
"11037",225055,"ENSMUSG00000005371","MGI:2147134"
"11038",76763,"ENSMUSG00000061778","MGI:1924013"
"11039",20196,"ENSMUSG00000042312","MGI:109581"
"11040",170834,"ENSMUSG00000041857","MGI:2149290"
"11041",13808,"ENSMUSG00000060600","MGI:95395"
"11042",16534,"ENSMUSG00000054342","MGI:1277957"
"11043",227632,"ENSMUSG00000058740","MGI:1924627"
"11044",268663,"ENSMUSG00000034918","MGI:2687323"
"11045",12797,"ENSMUSG00000001349","MGI:104979"
"11046",435337,"ENSMUSG00000079034","MGI:3643794"
"11047",54120,"ENSMUSG00000039131","MGI:1889209"
"11048",320484,"ENSMUSG00000052142","MGI:2444128"
"11049",16425,"ENSMUSG00000037254","MGI:96619"
"11050",22130,"ENSMUSG00000026803","MGI:105044"
"11051",50915,"ENSMUSG00000026888","MGI:1355324"
"11052",225923,"ENSMUSG00000055933","MGI:2684943"
"11053",193322,"ENSMUSG00000096576","MGI:2679150"
"11054",20641,"ENSMUSG00000002477","MGI:98344"
"11055",75619,"ENSMUSG00000025962","MGI:1922869"
"11056",85305,"ENSMUSG00000031948","MGI:1934754"
"11057",327655,"ENSMUSG00000033526","MGI:2443281"
"11058",320360,"ENSMUSG00000048330","MGI:2443887"
"11059",67846,"ENSMUSG00000002845","MGI:1915096"
"11060",71997,"ENSMUSG00000002210","MGI:1919247"
"11061",52592,"ENSMUSG00000012076","MGI:1196337"
"11062",71093,"ENSMUSG00000037621","MGI:1918343"
"11063",67391,"ENSMUSG00000031198","MGI:1914641"
"11064",14159,"ENSMUSG00000053158","MGI:95514"
"11065",230700,"ENSMUSG00000032998","MGI:2443432"
"11066",75560,"ENSMUSG00000029505","MGI:1276124"
"11067",57321,"ENSMUSG00000033430","MGI:1929871"
"11068",215243,"ENSMUSG00000037318","MGI:2441706"
"11069",68423,"ENSMUSG00000005986","MGI:1915673"
"11070",20388,"ENSMUSG00000056370","MGI:109516"
"11071",217588,"ENSMUSG00000021028","MGI:1918320"
"11072",66532,"ENSMUSG00000040121","MGI:1913782"
"11073",17763,"ENSMUSG00000090110","MGI:102699"
"11074",19052,"ENSMUSG00000020349","MGI:1321159"
"11075",232536,"ENSMUSG00000040112","MGI:2385255"
"11076",14225,"ENSMUSG00000032966","MGI:95541"
"11077",11350,"ENSMUSG00000026842","MGI:87859"
"11078",20170,"ENSMUSG00000074811","MGI:2181763"
"11079",14603,"ENSMUSG00000024682","MGI:1202394"
"11080",21869,"ENSMUSG00000001496","MGI:108067"
"11081",19085,"ENSMUSG00000025855","MGI:97759"
"11082",66126,"ENSMUSG00000013822","MGI:1913376"
"11084",71750,"ENSMUSG00000025404","MGI:1919000"
"11085",83436,"ENSMUSG00000031557","MGI:1928144"
"11086",170571,"ENSMUSG00000031772","MGI:2183572"
"11087",237211,"ENSMUSG00000047757","MGI:2448558"
"11088",18094,"ENSMUSG00000058669","MGI:1270158"
"11089",211739,"ENSMUSG00000048834","MGI:2384826"
"11090",67419,"ENSMUSG00000036242","MGI:1914669"
"11091",14236,"ENSMUSG00000034998","MGI:1347478"
"11092",216873,"ENSMUSG00000018287","MGI:107380"
"11093",211472,"ENSMUSG00000062204","MGI:3031207"
"11094",11433,"ENSMUSG00000001348","MGI:87883"
"11095",14183,"ENSMUSG00000030849","MGI:95523"
"11096",276865,"ENSMUSG00000060170","MGI:3031205"
"11097",18511,"ENSMUSG00000001497","MGI:97493"
"11098",66492,"ENSMUSG00000001383","MGI:1913742"
"11099",16825,"ENSMUSG00000025223","MGI:894762"
"11100",19384,"ENSMUSG00000029430","MGI:1333112"
"11101",50912,"ENSMUSG00000017264","MGI:1355322"
"11102",21402,"ENSMUSG00000036309","MGI:103575"
"11103",18550,"ENSMUSG00000030530","MGI:97513"
"11104",14171,"ENSMUSG00000022101","MGI:1202401"
"11105",332937,"ENSMUSG00000042477","MGI:2679630"
"11106",66166,"ENSMUSG00000042306","MGI:1913416"
"11107",210766,"ENSMUSG00000031201","MGI:2389572"
"11108",18220,"ENSMUSG00000030824","MGI:97388"
"11109",106861,"ENSMUSG00000002475","MGI:2147183"
"11110",217593,"ENSMUSG00000035472","MGI:2445059"
"11111",73825,"ENSMUSG00000034709","MGI:1921075"
"11112",328440,"ENSMUSG00000047911","MGI:1890811"
"11113",237310,"ENSMUSG00000039760","MGI:2665114"
"11114",67035,"ENSMUSG00000028035","MGI:1914285"
"11115",12425,"ENSMUSG00000029193","MGI:99478"
"11116",237213,"ENSMUSG00000018589","MGI:95748"
"11117",235327,"ENSMUSG00000054156","MGI:3646156"
"11118",67860,"ENSMUSG00000074457","MGI:1915110"
"11119",13489,"ENSMUSG00000032259","MGI:94924"
"11120",12549,"ENSMUSG00000022799","MGI:1333857"
"11121",545893,"ENSMUSG00000072662","MGI:3645619"
"11122",433956,"ENSMUSG00000025857","MGI:3616079"
"11123",11603,"ENSMUSG00000041936","MGI:87961"
"11124",15483,"ENSMUSG00000016194","MGI:103562"
"11125",66268,"ENSMUSG00000010607","MGI:1913518"
"11126",93691,"ENSMUSG00000025959","MGI:1935151"
"11127",100039315,"ENSMUSG00000066027","MGI:3704393"
"11128",21414,"ENSMUSG00000000782","MGI:98507"
"11129",12563,"ENSMUSG00000039385","MGI:107435"
"11130",234686,"ENSMUSG00000014778","MGI:2679008"
"11131",94063,"ENSMUSG00000024683","MGI:2137219"
"11132",232539,"ENSMUSG00000040102","MGI:2444786"
"11135",242642,"ENSMUSG00000043155","MGI:2444646"
"11136",66047,"ENSMUSG00000034932","MGI:1913297"
"11137",258487,"ENSMUSG00000048933","MGI:3030556"
"11138",229363,"ENSMUSG00000027823","MGI:2448526"
"11139",28035,"ENSMUSG00000056305","MGI:107622"
"11140",242737,"ENSMUSG00000047799","MGI:2684051"
"11141",12936,"ENSMUSG00000007440","MGI:2150982"
"11151",20908,"ENSMUSG00000041488","MGI:103077"
"11152",74464,"ENSMUSG00000033948","MGI:1921714"
"11153",72113,"ENSMUSG00000021044","MGI:1919363"
"11154",271144,"ENSMUSG00000047117","MGI:2444730"
"11155",69440,"ENSMUSG00000015377","MGI:1916690"
"11156",66634,"ENSMUSG00000027353","MGI:1913884"
"11157",258314,"ENSMUSG00000068437","MGI:3030559"
"11158",12046,"ENSMUSG00000053820","MGI:1278327"
"11159",237221,"ENSMUSG00000040621","MGI:2384300"
"11160",258313,"ENSMUSG00000060523","MGI:3030560"
"11161",258316,"ENSMUSG00000059488","MGI:3030561"
"11162",12565,"ENSMUSG00000025370","MGI:107433"
"11163",320997,"ENSMUSG00000061126","MGI:2445210"
"11164",243277,"ENSMUSG00000044017","MGI:3041203"
"11165",258039,"ENSMUSG00000050030","MGI:3030562"
"11166",14373,"ENSMUSG00000009633","MGI:1316737"
"11167",225164,"ENSMUSG00000024294","MGI:2443157"
"11168",619310,"ENSMUSG00000074472","MGI:3588272"
"11169",109594,"ENSMUSG00000036111","MGI:102812"
"11170",22327,"ENSMUSG00000031197","MGI:1333804"
"11171",22333,"ENSMUSG00000020402","MGI:106919"
"11172",67249,"ENSMUSG00000039178","MGI:1914499"
"11173",244859,"ENSMUSG00000032257","MGI:3045301"
"11174",51886,"ENSMUSG00000028034","MGI:1196294"
"11175",16780,"ENSMUSG00000026639","MGI:99915"
"11176",56375,"ENSMUSG00000022793","MGI:1928387"
"11177",71828,"ENSMUSG00000024154","MGI:1919078"
"11178",12291,"ENSMUSG00000020866","MGI:1201678"
"11179",217342,"ENSMUSG00000020802","MGI:2444266"
"11180",71474,"ENSMUSG00000036561","MGI:1918724"
"11181",24136,"ENSMUSG00000026872","MGI:1344407"
"11182",329003,"ENSMUSG00000058881","MGI:2443957"
"11183",70101,"ENSMUSG00000048440","MGI:1917351"
"11184",20215,"ENSMUSG00000056055","MGI:98227"
"11185",235330,"ENSMUSG00000040219","MGI:2444588"
"11186",12785,"ENSMUSG00000030057","MGI:88431"
"11187",65246,"ENSMUSG00000022100","MGI:1929705"
"11188",12144,"ENSMUSG00000030528","MGI:1328362"
"11189",50916,"ENSMUSG00000021604","MGI:1355275"
"11190",16647,"ENSMUSG00000018362","MGI:103561"
"11191",16924,"ENSMUSG00000029228","MGI:1278335"
"11192",67946,"ENSMUSG00000034401","MGI:1915196"
"11193",67790,"ENSMUSG00000031202","MGI:1915040"
"11194",110796,"ENSMUSG00000046982","MGI:1346031"
"11195",18191,"ENSMUSG00000066392","MGI:1096389"
"11196",16867,"ENSMUSG00000024107","MGI:96783"
"11197",237313,"ENSMUSG00000020007","MGI:3605069"
"11198",216874,"ENSMUSG00000040712","MGI:2135957"
"11199",116873,"ENSMUSG00000039156","MGI:2151156"
"11200",93872,"ENSMUSG00000051663","MGI:2136730"
"11201",93873,"ENSMUSG00000051599","MGI:2136735"
"11202",100061,"ENSMUSG00000049799","MGI:2140219"
"11203",22268,"ENSMUSG00000049436","MGI:98912"
"11204",76157,"ENSMUSG00000050473","MGI:1923407"
"11205",93874,"ENSMUSG00000045498","MGI:2136737"
"11206",14758,"ENSMUSG00000031342","MGI:107672"
"11207",14309,"ENSMUSG00000032937","MGI:95583"
"11208",13649,"ENSMUSG00000020122","MGI:95294"
"11209",93875,"ENSMUSG00000045689","MGI:2136738"
"11211",258938,"ENSMUSG00000048292","MGI:3031251"
"11212",215303,"ENSMUSG00000016179","MGI:2388073"
"11213",67031,"ENSMUSG00000038398","MGI:1914281"
"11214",258227,"ENSMUSG00000060556","MGI:3031252"
"11215",93876,"ENSMUSG00000063687","MGI:2136739"
"11216",18634,"ENSMUSG00000020003","MGI:1321392"
"11217",257938,"ENSMUSG00000067545","MGI:3031253"
"11218",258405,"ENSMUSG00000060878","MGI:3031254"
"11219",93877,"ENSMUSG00000051678","MGI:2136740"
"11220",54198,"ENSMUSG00000019804","MGI:1860188"
"11221",12912,"ENSMUSG00000025958","MGI:88494"
"11222",545693,"ENSMUSG00000095409","MGI:3649500"
"11223",320415,"ENSMUSG00000046814","MGI:2443977"
"11224",93878,"ENSMUSG00000045062","MGI:2136741"
"11225",110355,"ENSMUSG00000024858","MGI:87940"
"11226",225929,"ENSMUSG00000046139","MGI:2147679"
"11227",214133,"ENSMUSG00000040943","MGI:2443298"
"11228",17960,"ENSMUSG00000025588","MGI:97279"
"11229",235300,"ENSMUSG00000048503","MGI:2685030"
"11230",207683,"ENSMUSG00000022790","MGI:2388477"
"11231",18793,"ENSMUSG00000046223","MGI:97612"
"11232",93879,"ENSMUSG00000045876","MGI:2136742"
"11233",68032,"ENSMUSG00000027131","MGI:1915282"
"11234",67126,"ENSMUSG00000016252","MGI:1855697"
"11235",93880,"ENSMUSG00000051242","MGI:2136744"
"11236",56434,"ENSMUSG00000032324","MGI:1928098"
"11237",108653,"ENSMUSG00000040649","MGI:1918325"
"11238",102866,"ENSMUSG00000016382","MGI:104807"
"11239",213673,"ENSMUSG00000036275","MGI:2654705"
"11240",18988,"ENSMUSG00000032015","MGI:102565"
"11241",93881,"ENSMUSG00000045657","MGI:2136745"
"11242",330627,"ENSMUSG00000031026","MGI:2152406"
"11243",258275,"ENSMUSG00000049011","MGI:3030563"
"11244",22334,"ENSMUSG00000021771","MGI:106915"
"11245",407785,"ENSMUSG00000021606","MGI:107932"
"11246",93882,"ENSMUSG00000051486","MGI:2136746"
"11247",258486,"ENSMUSG00000050431","MGI:3030564"
"11248",677156,"ENSMUSG00000062464","MGI:3780112"
"11249",269254,"ENSMUSG00000043535","MGI:2443480"
"11250",66390,"ENSMUSG00000016257","MGI:1913640"
"11251",70461,"ENSMUSG00000030527","MGI:1917711"
"11252",320873,"ENSMUSG00000022321","MGI:107436"
"11253",93883,"ENSMUSG00000043458","MGI:2136747"
"11254",258360,"ENSMUSG00000048080","MGI:3030565"
"11255",17695,"ENSMUSG00000021907","MGI:97166"
"11256",69408,"ENSMUSG00000034278","MGI:1916658"
"11257",260299,"ENSMUSG00000054793","MGI:2449088"
"11258",93884,"ENSMUSG00000047307","MGI:2136748"
"11259",17961,"ENSMUSG00000051147","MGI:109201"
"11260",93885,"ENSMUSG00000044043","MGI:2136749"
"11261",268890,"ENSMUSG00000061080","MGI:1261760"
"11262",235047,"ENSMUSG00000057982","MGI:2143362"
"11263",320165,"ENSMUSG00000065954","MGI:2443510"
"11264",19227,"ENSMUSG00000048776","MGI:97800"
"11265",18845,"ENSMUSG00000026640","MGI:107684"
"11266",258658,"ENSMUSG00000045306","MGI:3030568"
"11267",93886,"ENSMUSG00000047033","MGI:2136750"
"11268",17962,"ENSMUSG00000056426","MGI:102537"
"11269",320027,"ENSMUSG00000036264","MGI:2443199"
"11270",235048,"ENSMUSG00000062794","MGI:2679006"
"11271",18516,"ENSMUSG00000038718","MGI:97496"
"11272",75216,"ENSMUSG00000061533","MGI:1922466"
"11273",257909,"ENSMUSG00000046210","MGI:3030569"
"11274",11677,"ENSMUSG00000001642","MGI:1353494"
"11275",67099,"ENSMUSG00000025956","MGI:1914349"
"11276",93887,"ENSMUSG00000047910","MGI:2136752"
"11277",239081,"ENSMUSG00000051969","MGI:3045226"
"11278",232415,"ENSMUSG00000071158","MGI:2685002"
"11279",212647,"ENSMUSG00000028737","MGI:2443883"
"11280",93888,"ENSMUSG00000046387","MGI:2136754"
"11281",228765,"ENSMUSG00000027456","MGI:2385156"
"11282",258660,"ENSMUSG00000047716","MGI:3030570"
"11283",100043757,"ENSMUSG00000050600","MGI:3641861"
"11284",67121,"ENSMUSG00000026779","MGI:1914371"
"11285",26562,"ENSMUSG00000028833","MGI:1347351"
"11286",93889,"ENSMUSG00000048347","MGI:2136756"
"11287",76303,"ENSMUSG00000024687","MGI:97447"
"11288",258662,"ENSMUSG00000094692","MGI:3030572"
"11289",258663,"ENSMUSG00000057903","MGI:3030573"
"11290",235050,"ENSMUSG00000066829","MGI:2384563"
"11291",13835,"ENSMUSG00000029859","MGI:107381"
"11292",67015,"ENSMUSG00000030301","MGI:1914265"
"11293",93890,"ENSMUSG00000043313","MGI:2136757"
"11294",21687,"ENSMUSG00000006386","MGI:98664"
"11295",258661,"ENSMUSG00000095917","MGI:3030574"
"11296",106648,"ENSMUSG00000073424","MGI:2146921"
"11297",13616,"ENSMUSG00000027524","MGI:95285"
"11298",258233,"ENSMUSG00000095765","MGI:3030575"
"11299",15375,"ENSMUSG00000035451","MGI:1347472"
"11300",14871,"ENSMUSG00000001663","MGI:107379"
"11301",232086,"ENSMUSG00000055912","MGI:2385244"
"11302",14465,"ENSMUSG00000005836","MGI:107516"
"11303",170733,"ENSMUSG00000014543","MGI:2180674"
"11304",258422,"ENSMUSG00000068431","MGI:3030576"
"11305",227210,"ENSMUSG00000070871","MGI:2138614"
"11306",56693,"ENSMUSG00000032431","MGI:1891221"
"11307",64833,"ENSMUSG00000047565","MGI:1928940"
"11308",93892,"ENSMUSG00000044022","MGI:2136759"
"11309",14432,"ENSMUSG00000047261","MGI:95639"
"11310",93893,"ENSMUSG00000073591","MGI:2136760"
"11311",66867,"ENSMUSG00000032329","MGI:1914117"
"11312",57267,"ENSMUSG00000004931","MGI:1888527"
"11313",234353,"ENSMUSG00000030465","MGI:1918215"
"11314",231201,"ENSMUSG00000057116","MGI:2667157"
"11315",237222,"ENSMUSG00000040586","MGI:1350328"
"11316",232969,"ENSMUSG00000064264","MGI:1916463"
"11317",258675,"ENSMUSG00000067529","MGI:3031257"
"11318",24074,"ENSMUSG00000051316","MGI:1346348"
"11319",258676,"ENSMUSG00000067528","MGI:3031258"
"11320",72690,"ENSMUSG00000050105","MGI:1919940"
"11321",277973,"ENSMUSG00000014786","MGI:2685542"
"11322",258155,"ENSMUSG00000067526","MGI:3031259"
"11323",70846,"ENSMUSG00000046782","MGI:1918096"
"11325",101994,"ENSMUSG00000047710","MGI:1196398"
"11326",258805,"ENSMUSG00000044994","MGI:3031260"
"11327",15525,"ENSMUSG00000020361","MGI:1342292"
"11328",68743,"ENSMUSG00000036777","MGI:1920174"
"11329",53870,"ENSMUSG00000030092","MGI:1858223"
"11330",20333,"ENSMUSG00000027879","MGI:1338759"
"11331",231769,"ENSMUSG00000029439","MGI:101760"
"11332",258674,"ENSMUSG00000067525","MGI:3031261"
"11333",18189,"ENSMUSG00000024109","MGI:1096391"
"11334",258673,"ENSMUSG00000067524","MGI:3031262"
"11335",66423,"ENSMUSG00000031458","MGI:1913673"
"11336",100340,"ENSMUSG00000028885","MGI:1916022"
"11337",225791,"ENSMUSG00000049090","MGI:2444835"
"11338",77053,"ENSMUSG00000036817","MGI:1924303"
"11339",258677,"ENSMUSG00000067522","MGI:2153205"
"11340",22275,"ENSMUSG00000028684","MGI:98916"
"11341",22329,"ENSMUSG00000027962","MGI:98926"
"11342",258409,"ENSMUSG00000094133","MGI:3031265"
"11343",238829,"ENSMUSG00000071738","MGI:3648293"
"11344",623781,"ENSMUSG00000055926","MGI:3651144"
